Stage,NodeId,UnconProb,CenterCoord...
0,0,1.0,0.62,0.61,0.7
1,6,8.010894816951054E-4,3.0308055343371794,3.089499665813626,2.727501562729624
1,2,8.010894816951054E-5,12.147824148353743,25.470480935869492,32.14109157468181
1,7,8.010894816951054E-5,3.8646147964868818,4.685451899969139,5.528586851072742
1,8,0.09452855884002244,0.38370492782055804,0.3827735250508727,0.3858239760292157
1,1,0.8123047344388369,0.6660153811017517,0.638290497438471,0.6532978778379712
1,3,0.004005447408475527,1.8458291371193931,1.7954417806387049,1.8969739074512306
1,9,8.010894816951054E-4,7.892255005536585,5.805925955391827,2.4478163124356236
1,10,0.0016021789633902108,36.310504725817964,19.210898191525615,4.289843185940226
1,5,8.010894816951054E-5,10.094001450551318,10.341359871561531,11.753764292361812
1,4,0.08571657454137628,1.1192389580304751,1.1341030759394868,1.162456045770941
2,16,0.002364077696913506,3.0308055343371794,3.089499665813626,2.727501562729624
2,12,7.967620350217117E-4,12.147824148353743,25.470480935869492,32.14109157468181
2,18,0.16574240992801603,0.38370492782055804,0.3827735250508727,0.3858239760292157
2,15,3.417035060469947E-4,10.094001450551318,10.341359871561531,11.753764292361812
2,19,0.001186080897745348,7.892255005536585,5.805925955391827,2.4478163124356236
2,20,0.0016667549500557588,36.310504725817964,19.210898191525615,4.289843185940226
2,11,0.6764237066939094,0.6660153811017517,0.638290497438471,0.6532978778379712
2,17,6.08530619988926E-4,3.8646147964868818,4.685451899969139,5.528586851072742
2,14,0.13839868608983333,1.1192389580304751,1.1341030759394868,1.162456045770941
2,13,0.012471287582469128,1.8458291371193931,1.7954417806387049,1.8969739074512306
3,29,0.001490266557652459,7.892255005536585,5.805925955391827,2.4478163124356236
3,23,0.02224796448982627,1.8458291371193931,1.7954417806387049,1.8969739074512306
3,28,0.2197034014744986,0.38370492782055804,0.3827735250508727,0.3858239760292157
3,26,0.004754917806993511,3.0308055343371794,3.089499665813626,2.727501562729624
3,22,0.001086338005608992,12.147824148353743,25.470480935869492,32.14109157468181
3,27,0.0013009347538154984,3.8646147964868818,4.685451899969139,5.528586851072742
3,21,0.5770055201208082,0.6660153811017517,0.638290497438471,0.6532978778379712
3,24,0.17008119583795506,1.1192389580304751,1.1341030759394868,1.162456045770941
3,25,8.245236040680223E-4,10.094001450551318,10.341359871561531,11.753764292361812
3,30,0.00150493734877374,36.310504725817964,19.210898191525615,4.289843185940226
4,33,0.03182895269914758,1.8458291371193931,1.7954417806387049,1.8969739074512306
4,32,0.001134646586164521,12.147824148353743,25.470480935869492,32.14109157468181
4,39,0.0017990728162514307,7.892255005536585,5.805925955391827,2.4478163124356236
4,40,0.0013566255044996473,36.310504725817964,19.210898191525615,4.289843185940226
4,35,0.0012540156563659334,10.094001450551318,10.341359871561531,11.753764292361812
4,38,0.26090509731670464,0.38370492782055804,0.3827735250508727,0.3858239760292157
4,36,0.007632861408813936,3.0308055343371794,3.089499665813626,2.727501562729624
4,34,0.1884493695061768,1.1192389580304751,1.1341030759394868,1.162456045770941
4,37,0.0021478653844045023,3.8646147964868818,4.685451899969139,5.528586851072742
4,31,0.5034914931214713,0.6660153811017517,0.638290497438471,0.6532978778379712
5,48,0.29259744852781594,0.38370492782055804,0.3827735250508727,0.3858239760292157
5,50,0.001243542230197894,36.310504725817964,19.210898191525615,4.289843185940226
5,42,0.001106009216169761,12.147824148353743,25.470480935869492,32.14109157468181
5,45,0.0015654004995382677,10.094001450551318,10.341359871561531,11.753764292361812
5,41,0.44856052298347704,0.6660153811017517,0.638290497438471,0.6532978778379712
5,46,0.010738968178086552,3.0308055343371794,3.089499665813626,2.727501562729624
5,44,0.19843549092350446,1.1192389580304751,1.1341030759394868,1.162456045770941
5,43,0.040540535144743595,1.8458291371193931,1.7954417806387049,1.8969739074512306
5,49,0.0021214198571211434,7.892255005536585,5.805925955391827,2.4478163124356236
5,47,0.0030906624393457773,3.8646147964868818,4.685451899969139,5.528586851072742
6,59,0.0024465013887659814,7.892255005536585,5.805925955391827,2.4478163124356236
